option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_001_to_006,4,"(1, 5)",28,"(3, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.1327584438549954,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,0.9999999999999998,2.220446049250313e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1028368394210464,maze,0.05,11
fb_002_to_006,5,"(1, 7)",28,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.1294196801273378,0.1294196801273378,0.13327177853111882,0.12275609120078185,0.1327586206605067,0.25602786973190067,2.9574647155731095,2.1755875549893893,0.067665571396383,0.13046486427657827,0.047404063122153145,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.142857142607298,2.9148564739975196e-11,1.0,0.0,0.0,2.9148564739975196e-11,4.205250091546764e-11,2.915753628960277e-11,4.206547479280809e-11,11,"(1, 13)",2.9148564739975196e-11,"{""11"": 2.9148564739975196e-11, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 8.971549627570001e-15, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",2.9148564739975196e-11,2.3973636856319795e-11,11,"(1, 13)",2.9148564739975196e-11,-2.102837331488963,maze,0.05,11
fb_003_to_006,12,"(1, 15)",28,"(3, 7)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.13275844385499563,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1028368394210464,maze,0.05,11
fb_004_to_006,16,"(1, 19)",28,"(3, 7)",18.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-4.071310081102526,maze,0.05,11
fb_005_to_006,26,"(3, 5)",28,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1016631119088425,maze,0.05,11
fb_007_to_006,34,"(3, 15)",28,"(3, 7)",12.0,True,True,0.9999999999999988,0.0,0.0,,,0.0,0.0,,,0.0,1.068232023149335,1.068232023149335,6.5766906238518725,0.7393974919567412,0.9997329796640132,7.316088115808614,23.587668686319624,3.93799449420214,0.7578269824092835,0.9996594386819637,0.7143896063629591,23.006540118833655,0.7396493879271784,8.678353735760712,9.999384236453201,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,1.9993845207100676,23.332004167759017,32,"(3, 13)",0.9996923076923075,"{""11"": 0.9996922130177601, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.9996923076923075, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022292,32,"(3, 13)",0.9996923076923075,-9.265579500878822,maze,0.05,11
fb_008_to_006,35,"(3, 17)",28,"(3, 7)",22.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_009_to_006,37,"(3, 19)",28,"(3, 7)",20.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_010_to_006,55,"(5, 17)",28,"(3, 7)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_011_to_006,57,"(5, 19)",28,"(3, 7)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1016631119088425,maze,0.05,11
fb_012_to_006,80,"(7, 19)",28,"(3, 7)",28.0,True,True,1.0,0.0,0.0,,,0.0,1.035161470244397,63,"(6, 19)",1.016728030445275,0.1294195871786913,0.1294195871786913,0.1332712866464827,0.12275602284636716,0.13275852598596816,0.25602730949284985,2.9574626510898896,2.1755860363020383,0.06766532165367162,0.130464791629679,0.047403860310634136,23.006540118833655,0.9409130334167629,1.969565552774568,2.000615763546674,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,9.473291509005718e-08,1.366707126064989e-07,76,"(7, 15)",9.470368684293988e-08,"{""11"": 0.0, ""23"": 8.819489464390823e-15, ""25"": 8.819489464390824e-15, ""29"": 1.5206098427374218e-16, ""31"": 1.5206017759281246e-16, ""32"": 0.0, ""42"": 8.81948946439083e-15, ""44"": 8.81948946439083e-15, ""45"": 8.819489464390837e-15, ""49"": 1.5472788534019154e-16, ""50"": 1.5210618599087757e-16, ""54"": 2.9148564739975196e-11, ""64"": 8.81948946439083e-15, ""68"": 8.819489464390835e-15, ""69"": 8.66747610335487e-15, ""75"": 8.667519733414914e-15, ""76"": 9.470368684293988e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028373314890354,maze,0.05,11
fb_000_to_007,0,"(1, 1)",34,"(3, 15)",20.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,4.6868207254658196e-30,,,0.0,0.132121041625035,0.132121041625035,0.25745967453832463,0.11924805789811876,0.13302536951643396,0.3767077324364434,3.0009449026643926,1.1400444937289402,0.06750649529808468,0.13465463718085788,0.056747050935904195,23.006540118833655,0.8855844878030739,3.8138504065642014,4.000000378931413,4.2837356551141745,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.0003078817442414729,0.00044424781491836677,23,"(3, 1)",0.0003077869822395546,"{""11"": 0.0, ""23"": 0.0003077869822395546, ""25"": 9.47328354049194e-08, ""29"": 2.3941347320041354e-32, ""31"": 2.3941474329805558e-32, ""32"": 0.0, ""42"": 8.974310954017386e-15, ""44"": 2.91575362896025e-11, ""45"": 8.05382647290154e-29, ""49"": 2.394858906643691e-32, ""50"": 2.43613686487034e-32, ""54"": 1.3885980129760816e-30, ""64"": 2.762176347804675e-18, ""68"": 2.6166882210457106e-25, ""69"": 1.364664032456968e-30, ""75"": 1.3646640367598117e-30, ""76"": 1.3885980129760805e-30}",0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.073016917696818,maze,0.05,11
fb_001_to_007,4,"(1, 5)",34,"(3, 15)",16.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.1327584438549954,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,0.9999999999999998,2.220446049250313e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1028368394210464,maze,0.05,11
fb_002_to_007,5,"(1, 7)",34,"(3, 15)",10.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,0.0,,,0.0,0.8774801600356331,0.8774801600356331,2.7616518037709152,0.7393975698470874,0.9997330743677003,3.5010493736180024,19.77263165822604,3.301068691504088,0.3182230049451699,0.9996595439890829,0.32487736635494546,23.006540118833655,0.7396493879271784,8.678353735760712,9.999384236453201,6.425933254188182,0.9996922129886201,0.9999999999999992,7.771561172376096e-16,0.0,0.9996922129886201,11.665780028368006,1.999384425977231,23.33156005669334,11,"(1, 13)",0.9996922129886201,"{""11"": 0.9996922129886201, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.999692212988611, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996922129886201,0.8222105718094542,11,"(1, 13)",0.9996922129886201,-9.265579500878822,maze,0.05,11
fb_003_to_007,12,"(1, 15)",34,"(3, 15)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.13275844385499563,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1028368394210464,maze,0.05,11
fb_004_to_007,16,"(1, 19)",34,"(3, 15)",6.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-4.071310081102526,maze,0.05,11
fb_005_to_007,26,"(3, 5)",34,"(3, 15)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1016631119088425,maze,0.05,11
fb_006_to_007,28,"(3, 7)",34,"(3, 15)",12.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_008_to_007,35,"(3, 17)",34,"(3, 15)",10.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_009_to_007,37,"(3, 19)",34,"(3, 15)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_010_to_007,55,"(5, 17)",34,"(3, 15)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.101663111908842,maze,0.05,11
fb_011_to_007,57,"(5, 19)",34,"(3, 15)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1016631119088425,maze,0.05,11
fb_012_to_007,80,"(7, 19)",34,"(3, 15)",16.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0351614702443979,63,"(6, 19)",1.0167280304452804,0.12941958717869753,0.12941958717869753,0.13327128664656085,0.1227560228463695,0.13275852598596816,0.25602730949293034,2.9574626510900215,2.1755860363022212,0.06766532165371397,0.13046479162968114,0.047403860310590885,23.006540118833655,0.9409130334167652,1.9695655527744902,2.000615763546798,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,9.473283541320336e-08,1.3667059840434403e-07,76,"(7, 15)",9.470368684293988e-08,"{""11"": 0.0, ""23"": 1.4733135416191846e-35, ""25"": 1.4733135416191846e-35, ""29"": 2.6158830904797835e-25, ""31"": 8.499004147095581e-22, ""32"": 0.0, ""42"": 1.4733135416191854e-35, ""44"": 1.4733135416191851e-35, ""45"": 1.4991612847780157e-35, ""49"": 8.051391098541117e-29, ""50"": 2.7613264473899663e-18, ""54"": 2.9148564739975196e-11, ""64"": 1.4733135416199263e-35, ""68"": 1.4733213600940682e-35, ""69"": 8.05378303621475e-29, ""75"": 2.7613264473899906e-18, ""76"": 9.470368684293988e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028373314889635,maze,0.05,11
fb_000_to_008,0,"(1, 1)",35,"(3, 17)",30.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,1.6967778025008793e-12,,,0.0,0.1321210416246284,0.1321210416246284,0.2574596745332425,0.11924805789796629,0.13302536951643398,0.37670773243120875,3.0009449026558026,1.140044493724158,0.06750649529666221,0.13465463718070889,0.05674705093698412,23.006540118833655,0.8855844878029214,3.813850406569282,4.000000378926304,4.2837356551141745,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.00030788174827187223,0.000444247820732746,23,"(3, 1)",0.0003077869822395546,"{""11"": 0.0, ""23"": 0.0003077869822395546, ""25"": 9.47328354049194e-08, ""29"": 8.667520526936553e-15, ""31"": 8.66756650846902e-15, ""32"": 0.0, ""42"": 5.028682506830082e-13, ""44"": 2.91575362896025e-11, ""45"": 5.027161429241804e-13, ""49"": 8.670142253159742e-15, ""50"": 8.819581454810255e-15, ""54"": 5.0271614292418e-13, ""64"": 5.027161897268166e-13, ""68"": 5.02716142924185e-13, ""69"": 4.94051244986801e-13, ""75"": 4.94051290968577e-13, ""76"": 5.027161429241798e-13}",0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.073016917700948,maze,0.05,11
fb_001_to_008,4,"(1, 5)",35,"(3, 17)",26.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.1327584438549954,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,0.9999999999999998,2.220446049250313e-16,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-2.1028368394210464,maze,0.05,11
fb_002_to_008,5,"(1, 7)",35,"(3, 17)",20.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,0.0,,,0.0,0.8774801600356331,0.8774801600356331,2.7616518037709152,0.7393975698470874,0.9997330743677003,3.5010493736180024,19.77263165822604,3.301068691504088,0.3182230049451699,0.9996595439890829,0.32487736635494546,23.006540118833655,0.7396493879271784,8.678353735760712,9.999384236453201,6.425933254188182,0.9996922129886201,0.9999999999999992,7.771561172376096e-16,0.0,0.9996922129886201,11.665780028368006,1.999384425977231,23.33156005669334,11,"(1, 13)",0.9996922129886201,"{""11"": 0.9996922129886201, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.999692212988611, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996922129886201,0.8222105718094542,11,"(1, 13)",0.9996922129886201,-9.265579500878822,maze,0.05,11
